site,roll,filename,exif-datetime,filedatetime
17B,R1,NIA_S1_17B_R1_IMAG0043.JPG,2015:09:11 05:40:43,2017:08:31 18:48:26
17B,R1,NIA_S1_17B_R1_IMAG0044.JPG,2015:09:11 05:44:11,2017:08:31 18:48:26
17B,R1,NIA_S1_17B_R1_IMAG0045.JPG,2015:09:11 05:44:38,2017:08:31 18:48:26
17B,R1,NIA_S1_17B_R1_IMAG0046.JPG,2015:09:11 05:44:53,2017:08:31 18:48:26
17B,R1,NIA_S1_17B_R1_IMAG0047.JPG,2015:09:11 05:45:09,2017:08:31 18:48:26
17B,R1,NIA_S1_17B_R1_IMAG0048.JPG,2015:09:11 05:45:48,2017:08:31 18:48:26
17B,R1,NIA_S1_17B_R1_IMAG0049.JPG,2015:09:11 05:48:05,2017:08:31 18:48:26
17B,R1,NIA_S1_17B_R1_IMAG0050.JPG,2015:09:11 05:48:25,2017:08:31 18:48:26
17B,R1,NIA_S1_17B_R1_IMAG0051.JPG,2015:09:11 05:48:47,2017:08:31 18:48:26
17B,R1,NIA_S1_17B_R1_IMAG0052.JPG,2015:09:11 08:48:24,2017:08:31 18:48:26
17B,R1,NIA_S1_17B_R1_IMAG0053.JPG,2015:09:11 08:48:41,2017:08:31 18:48:27
17B,R1,NIA_S1_17B_R1_IMAG0054.JPG,2015:09:11 12:45:10,2017:08:31 18:48:27
17B,R1,NIA_S1_17B_R1_IMAG0055.JPG,2015:09:11 12:45:29,2017:08:31 18:48:27
17B,R1,NIA_S1_17B_R1_IMAG0056.JPG,2015:09:11 12:45:54,2017:08:31 18:48:27
17B,R1,NIA_S1_17B_R1_IMAG0057.JPG,2015:09:11 22:53:57,2017:08:31 18:48:27
17B,R1,NIA_S1_17B_R1_IMAG0058.JPG,2015:09:12 05:00:34,2017:08:31 18:48:27
17B,R1,NIA_S1_17B_R1_IMAG0059.JPG,2015:09:12 05:01:11,2017:08:31 18:48:27
17B,R1,NIA_S1_17B_R1_IMAG0060.JPG,2015:09:12 05:01:50,2017:08:31 18:48:28
17B,R1,NIA_S1_17B_R1_IMAG0061.JPG,2015:09:12 05:02:12,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0062.JPG,2015:09:12 05:02:37,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0063.JPG,2015:09:12 05:02:59,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0064.JPG,2015:09:12 05:03:17,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0065.JPG,2015:09:12 05:03:32,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0066.JPG,2015:09:12 05:03:53,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0067.JPG,2015:09:12 05:04:12,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0068.JPG,2015:09:12 08:58:27,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0069.JPG,2015:09:12 10:04:22,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0070.JPG,2015:09:12 10:06:06,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0071.JPG,2015:09:12 10:06:31,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0072.JPG,2015:09:12 10:07:04,2017:08:31 18:48:22
17B,R1,NIA_S1_17B_R1_IMAG0073.JPG,2015:09:12 10:07:22,2017:08:31 18:48:22
17B,R1,NIA_S1_17B_R1_IMAG0074.JPG,2015:09:12 11:54:45,2017:08:31 18:48:22
17B,R1,NIA_S1_17B_R1_IMAG0075.JPG,2015:09:12 12:01:36,2017:08:31 18:48:22
17B,R1,NIA_S1_17B_R1_IMAG0076.JPG,2015:09:12 12:04:07,2017:08:31 18:48:22
17B,R1,NIA_S1_17B_R1_IMAG0077.JPG,2015:09:12 12:20:25,2017:08:31 18:48:22
17B,R1,NIA_S1_17B_R1_IMAG0078.JPG,2015:09:12 12:20:45,2017:08:31 18:48:22
17B,R1,NIA_S1_17B_R1_IMAG0079.JPG,2015:09:12 12:21:46,2017:08:31 18:48:22
17B,R1,NIA_S1_17B_R1_IMAG0080.JPG,2015:09:12 12:22:01,2017:08:31 18:48:24
17B,R1,NIA_S1_17B_R1_IMAG0081.JPG,2015:09:12 12:24:11,2017:08:31 18:48:24
17B,R1,NIA_S1_17B_R1_IMAG0082.JPG,2015:09:12 12:24:26,2017:08:31 18:48:24
17B,R1,NIA_S1_17B_R1_IMAG0083.JPG,2015:09:12 12:24:41,2017:08:31 18:48:24
17B,R1,NIA_S1_17B_R1_IMAG0084.JPG,2015:09:12 12:26:16,2017:08:31 18:48:24
17B,R1,NIA_S1_17B_R1_IMAG0085.JPG,2015:09:12 23:40:57,2017:08:31 18:48:24
17B,R1,NIA_S1_17B_R1_IMAG0086.JPG,2015:09:12 23:45:11,2017:08:31 18:48:24
17B,R1,NIA_S1_17B_R1_IMAG0087.JPG,2015:09:12 23:45:26,2017:08:31 18:48:24
17B,R1,NIA_S1_17B_R1_IMAG0088.JPG,2015:09:12 23:47:06,2017:08:31 18:48:24
17B,R1,NIA_S1_17B_R1_IMAG0089.JPG,2015:09:12 23:47:21,2017:08:31 18:48:25
17B,R1,NIA_S1_17B_R1_IMAG0090.JPG,2015:09:12 23:48:50,2017:08:31 18:48:25
17B,R1,NIA_S1_17B_R1_IMAG0091.JPG,2015:09:13 00:20:09,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0092.JPG,2015:09:13 00:30:33,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0093.JPG,2015:09:13 00:30:48,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0094.JPG,2015:09:13 06:36:00,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0095.JPG,2015:09:13 06:36:15,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0096.JPG,2015:09:13 06:40:22,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0097.JPG,2015:09:13 06:40:56,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0098.JPG,2015:09:13 06:44:58,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0099.JPG,2015:09:13 08:46:56,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0100.JPG,2015:09:13 08:51:36,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0101.JPG,2015:09:13 08:51:59,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0102.JPG,2015:09:13 08:53:09,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0103.JPG,2015:09:13 08:53:39,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0104.JPG,2015:09:13 08:55:09,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0105.JPG,2015:09:13 08:57:04,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0106.JPG,2015:09:13 08:57:33,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0107.JPG,2015:09:13 08:58:25,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0108.JPG,2015:09:13 09:01:45,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0109.JPG,2015:09:13 09:04:53,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0110.JPG,2015:09:13 09:24:22,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0111.JPG,2015:09:13 09:25:03,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0112.JPG,2015:09:13 09:26:01,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0113.JPG,2015:09:13 09:27:53,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0114.JPG,2015:09:13 09:36:11,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0115.JPG,2015:09:13 09:36:26,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0116.JPG,2015:09:13 09:36:41,2017:08:31 18:48:20
17B,R1,NIA_S1_17B_R1_IMAG0117.JPG,2015:09:13 09:36:56,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0118.JPG,2015:09:13 09:53:22,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0119.JPG,2015:09:13 10:06:02,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0120.JPG,2015:09:13 10:06:33,2017:08:31 18:48:21
17B,R1,NIA_S1_17B_R1_IMAG0121.JPG,2015:09:13 10:06:57,2017:08:31 18:48:17
17B,R1,NIA_S1_17B_R1_IMAG0122.JPG,2015:09:13 10:08:25,2017:08:31 18:48:17
17B,R1,NIA_S1_17B_R1_IMAG0123.JPG,2015:09:13 10:12:43,2017:08:31 18:48:17
17B,R1,NIA_S1_17B_R1_IMAG0124.JPG,2015:09:13 10:14:41,2017:08:31 18:48:17
17B,R1,NIA_S1_17B_R1_IMAG0125.JPG,2015:09:13 10:25:53,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0126.JPG,2015:09:13 10:58:19,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0127.JPG,2015:09:13 10:59:30,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0128.JPG,2015:09:13 11:08:22,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0129.JPG,2015:09:13 17:16:36,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0130.JPG,2015:09:13 17:17:00,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0131.JPG,2015:09:13 17:17:34,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0132.JPG,2015:09:13 17:18:17,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0133.JPG,2015:09:13 17:19:00,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0134.JPG,2015:09:13 17:19:17,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0135.JPG,2015:09:13 17:19:32,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0136.JPG,2015:09:13 17:19:48,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0137.JPG,2015:09:14 04:43:57,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0138.JPG,2015:09:14 04:44:17,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0139.JPG,2015:09:14 05:57:53,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0140.JPG,2015:09:14 05:58:08,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0141.JPG,2015:09:14 05:59:30,2017:08:31 18:48:18
17B,R1,NIA_S1_17B_R1_IMAG0142.JPG,2015:09:14 08:17:08,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0143.JPG,2015:09:14 08:17:23,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0144.JPG,2015:09:14 08:18:42,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0145.JPG,2015:09:14 08:18:58,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0146.JPG,2015:09:14 08:22:22,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0147.JPG,2015:09:14 08:24:18,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0148.JPG,2015:09:14 08:25:20,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0149.JPG,2015:09:14 08:26:47,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0150.JPG,2015:09:14 08:27:14,2017:08:31 18:48:19
17B,R1,NIA_S1_17B_R1_IMAG0151.JPG,2015:09:14 08:28:03,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0152.JPG,2015:09:14 08:53:31,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0153.JPG,2015:09:14 08:53:46,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0154.JPG,2015:09:15 07:33:00,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0155.JPG,2015:09:15 07:33:15,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0156.JPG,2015:09:15 07:33:49,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0157.JPG,2015:09:15 07:34:04,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0158.JPG,2015:09:15 07:34:19,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0159.JPG,2015:09:15 07:35:22,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0160.JPG,2015:09:15 07:41:33,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0161.JPG,2015:09:15 07:45:01,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0162.JPG,2015:09:15 07:45:18,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0163.JPG,2015:09:15 07:45:34,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0164.JPG,2015:09:15 07:46:07,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0165.JPG,2015:09:15 07:46:25,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0166.JPG,2015:09:15 07:46:40,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0167.JPG,2015:09:15 07:49:09,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0168.JPG,2015:09:15 07:54:07,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0169.JPG,2015:09:15 07:55:14,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0170.JPG,2015:09:15 07:55:36,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0171.JPG,2015:09:15 07:55:53,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0172.JPG,2015:09:15 07:56:11,2017:08:31 18:48:15
17B,R1,NIA_S1_17B_R1_IMAG0173.JPG,2015:09:15 10:25:04,2017:08:31 18:48:16
17B,R1,NIA_S1_17B_R1_IMAG0174.JPG,2015:09:15 10:25:24,2017:08:31 18:48:16
17B,R1,NIA_S1_17B_R1_IMAG0175.JPG,2015:09:15 10:25:41,2017:08:31 18:48:16
17B,R1,NIA_S1_17B_R1_IMAG0176.JPG,2015:09:15 11:29:44,2017:08:31 18:48:16
17B,R1,NIA_S1_17B_R1_IMAG0177.JPG,2015:09:15 12:28:13,2017:08:31 18:48:17
17B,R1,NIA_S1_17B_R1_IMAG0178.JPG,2015:09:15 12:28:34,2017:08:31 18:48:17
17B,R1,NIA_S1_17B_R1_IMAG0179.JPG,2015:09:15 12:32:44,2017:08:31 18:48:17
17B,R1,NIA_S1_17B_R1_IMAG0180.JPG,2015:09:15 12:32:59,2017:08:31 18:48:17
17B,R1,NIA_S1_17B_R1_IMAG0181.JPG,2015:09:15 13:43:46,2017:08:31 18:48:11
17B,R1,NIA_S1_17B_R1_IMAG0182.JPG,2015:09:15 13:44:05,2017:08:31 18:48:11
17B,R1,NIA_S1_17B_R1_IMAG0183.JPG,2015:09:15 13:44:20,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0184.JPG,2015:09:15 13:44:35,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0185.JPG,2015:09:15 13:44:52,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0186.JPG,2015:09:15 13:45:08,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0187.JPG,2015:09:15 13:45:23,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0188.JPG,2015:09:15 13:45:42,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0189.JPG,2015:09:15 13:45:59,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0190.JPG,2015:09:15 13:46:14,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0191.JPG,2015:09:15 13:46:29,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0192.JPG,2015:09:15 13:50:10,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0193.JPG,2015:09:15 13:50:30,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0194.JPG,2015:09:16 09:53:36,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0195.JPG,2015:09:16 09:54:01,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0196.JPG,2015:09:16 09:54:36,2017:08:31 18:48:12
17B,R1,NIA_S1_17B_R1_IMAG0197.JPG,2015:09:16 09:54:51,2017:08:31 18:48:13
17B,R1,NIA_S1_17B_R1_IMAG0198.JPG,2015:09:16 09:55:09,2017:08:31 18:48:13
17B,R1,NIA_S1_17B_R1_IMAG0199.JPG,2015:09:16 10:26:53,2017:08:31 18:48:13
17B,R1,NIA_S1_17B_R1_IMAG0200.JPG,2015:09:16 10:27:52,2017:08:31 18:48:13
17B,R1,NIA_S1_17B_R1_IMAG0201.JPG,2015:09:16 10:28:20,2017:08:31 18:48:13
17B,R1,NIA_S1_17B_R1_IMAG0202.JPG,2015:09:16 10:28:46,2017:08:31 18:48:13
17B,R1,NIA_S1_17B_R1_IMAG0203.JPG,2015:09:16 10:29:01,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0204.JPG,2015:09:16 10:29:54,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0205.JPG,2015:09:16 10:30:09,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0206.JPG,2015:09:16 10:30:24,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0207.JPG,2015:09:16 10:30:42,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0208.JPG,2015:09:16 10:31:00,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0209.JPG,2015:09:16 10:31:36,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0210.JPG,2015:09:16 11:09:34,2017:08:31 18:48:14
17B,R1,NIA_S1_17B_R1_IMAG0211.JPG,2015:09:16 11:09:50,2017:08:31 18:48:09
17B,R1,NIA_S1_17B_R1_IMAG0212.JPG,2015:09:16 11:14:37,2017:08:31 18:48:09
17B,R1,NIA_S1_17B_R1_IMAG0213.JPG,2015:09:16 11:14:52,2017:08:31 18:48:09
17B,R1,NIA_S1_17B_R1_IMAG0214.JPG,2015:09:16 11:15:07,2017:08:31 18:48:09
17B,R1,NIA_S1_17B_R1_IMAG0215.JPG,2015:09:16 11:19:04,2017:08:31 18:48:09
17B,R1,NIA_S1_17B_R1_IMAG0216.JPG,2015:09:16 11:28:27,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0217.JPG,2015:09:16 12:12:47,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0218.JPG,2015:09:16 12:13:11,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0219.JPG,2015:09:16 12:13:29,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0220.JPG,2015:09:16 12:13:44,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0221.JPG,2015:09:16 12:17:32,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0222.JPG,2015:09:16 12:17:47,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0223.JPG,2015:09:16 12:18:10,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0224.JPG,2015:09:16 12:18:25,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0225.JPG,2015:09:16 12:18:59,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0226.JPG,2015:09:16 12:22:23,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0227.JPG,2015:09:16 12:22:38,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0228.JPG,2015:09:16 12:22:53,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0229.JPG,2015:09:16 12:24:32,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0230.JPG,2015:09:16 12:24:47,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0231.JPG,2015:09:16 12:25:02,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0232.JPG,2015:09:16 12:25:19,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0233.JPG,2015:09:16 12:25:34,2017:08:31 18:48:10
17B,R1,NIA_S1_17B_R1_IMAG0234.JPG,2015:09:16 12:25:57,2017:08:31 18:48:11
17B,R1,NIA_S1_17B_R1_IMAG0235.JPG,2015:09:16 14:26:34,2017:08:31 18:48:11
17B,R1,NIA_S1_17B_R1_IMAG0236.JPG,2015:09:16 14:27:07,2017:08:31 18:48:11
17B,R1,NIA_S1_17B_R1_IMAG0237.JPG,2015:09:16 14:30:15,2017:08:31 18:48:11
17B,R1,NIA_S1_17B_R1_IMAG0238.JPG,2015:09:17 04:08:50,2017:08:31 18:48:11
17B,R1,NIA_S1_17B_R1_IMAG0239.JPG,2015:09:17 10:40:39,2017:08:31 18:48:11
17B,R1,NIA_S1_17B_R1_IMAG0240.JPG,2015:09:17 12:55:53,2017:08:31 18:48:11
17B,R1,NIA_S1_17B_R1_IMAG0241.JPG,2015:09:17 13:33:41,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0242.JPG,2015:09:18 05:00:41,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0243.JPG,2015:09:18 05:02:48,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0244.JPG,2015:09:18 05:03:16,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0245.JPG,2015:09:18 05:03:31,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0246.JPG,2015:09:18 05:03:51,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0247.JPG,2015:09:18 05:04:08,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0248.JPG,2015:09:18 05:04:29,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0249.JPG,2015:09:18 05:05:00,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0250.JPG,2015:09:18 05:05:37,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0251.JPG,2015:09:18 05:06:34,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0252.JPG,2015:09:18 05:06:51,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0253.JPG,2015:09:18 05:07:06,2017:08:31 18:48:07
17B,R1,NIA_S1_17B_R1_IMAG0254.JPG,2015:09:18 05:07:21,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0255.JPG,2015:09:18 05:07:43,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0256.JPG,2015:09:18 05:07:59,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0257.JPG,2015:09:18 05:08:21,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0258.JPG,2015:09:18 05:08:52,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0259.JPG,2015:09:18 05:09:31,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0260.JPG,2015:09:18 05:09:46,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0261.JPG,2015:09:18 05:10:14,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0262.JPG,2015:09:18 05:10:33,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0263.JPG,2015:09:18 05:10:48,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0264.JPG,2015:09:18 05:12:04,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0265.JPG,2015:09:18 05:13:21,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0266.JPG,2015:09:18 05:14:29,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0267.JPG,2015:09:18 05:14:44,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0268.JPG,2015:09:18 05:15:08,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0269.JPG,2015:09:18 05:15:55,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0270.JPG,2015:09:18 06:24:10,2017:08:31 18:48:08
17B,R1,NIA_S1_17B_R1_IMAG0271.JPG,2015:09:18 06:25:26,2017:08:31 18:48:05
17B,R1,NIA_S1_17B_R1_IMAG0272.JPG,2015:09:18 06:25:46,2017:08:31 18:48:05
17B,R1,NIA_S1_17B_R1_IMAG0273.JPG,2015:09:18 06:27:00,2017:08:31 18:48:05
17B,R1,NIA_S1_17B_R1_IMAG0274.JPG,2015:09:18 06:27:15,2017:08:31 18:48:05
17B,R1,NIA_S1_17B_R1_IMAG0275.JPG,2015:09:18 06:28:16,2017:08:31 18:48:05
17B,R1,NIA_S1_17B_R1_IMAG0276.JPG,2015:09:18 06:28:37,2017:08:31 18:48:05
17B,R1,NIA_S1_17B_R1_IMAG0277.JPG,2015:09:18 06:29:02,2017:08:31 18:48:05
17B,R1,NIA_S1_17B_R1_IMAG0278.JPG,2015:09:18 06:29:39,2017:08:31 18:48:05
17B,R1,NIA_S1_17B_R1_IMAG0279.JPG,2015:09:18 06:29:56,2017:08:31 18:48:05
17B,R1,NIA_S1_17B_R1_IMAG0280.JPG,2015:09:18 06:30:15,2017:08:31 18:48:05
17B,R1,NIA_S1_17B_R1_IMAG0281.JPG,2015:09:18 06:36:07,2017:08:31 18:48:05
17B,R1,NIA_S1_17B_R1_IMAG0282.JPG,2015:09:18 06:36:22,2017:08:31 18:48:05
17B,R1,NIA_S1_17B_R1_IMAG0283.JPG,2015:09:18 07:35:52,2017:08:31 18:48:06
17B,R1,NIA_S1_17B_R1_IMAG0284.JPG,2015:09:18 07:36:15,2017:08:31 18:48:06
17B,R1,NIA_S1_17B_R1_IMAG0285.JPG,2015:09:18 07:37:12,2017:08:31 18:48:06
17B,R1,NIA_S1_17B_R1_IMAG0286.JPG,2015:09:18 07:39:43,2017:08:31 18:48:06
17B,R1,NIA_S1_17B_R1_IMAG0287.JPG,2015:09:18 07:41:49,2017:08:31 18:48:06
17B,R1,NIA_S1_17B_R1_IMAG0288.JPG,2015:09:18 07:43:59,2017:08:31 18:48:06
17B,R1,NIA_S1_17B_R1_IMAG0289.JPG,2015:09:18 07:44:14,2017:08:31 18:48:06
17B,R1,NIA_S1_17B_R1_IMAG0290.JPG,2015:09:18 07:44:55,2017:08:31 18:48:06
17B,R1,NIA_S1_17B_R1_IMAG0291.JPG,2015:09:18 07:45:10,2017:08:31 18:48:06
